"","Day.x","Mouse_ID","Eotaxin..74.","G.CSF..54.","GM.CSF..73.","IFNg..34.","IL.10..56.","IL.12p40..76.","IL.12p70..78.","IL.13..37.","IL.17A..72.","IL.1b..19.","IL.2..36.","IL.3..18.","IL.4..39.","IL.5..52.","IL.6..38.","IL.9..33.","IL.1a..53.","KC..57.","MCP.1..51.","MIP.1B..75.","MIP.1a..77.","RANTES..55.","TNFa..21.","Severity","Sex","NK Cells","T cells","CD4+ T cells","Effector CD4 T cells","Tregs","Th1","Th17","CD8+ T cells","Effector CD8+ T cells","CD11b+ ccr2+","CCR2+ Ly6cHi","CCR2+ Ly6cLo","Neutrophils","Interstitial Macs","Avleolar Mac","DCs","Day_0_BW"
"96",3,99,2478.1746031746,1289.68253968254,0,257.539682539683,28.968253968254,4009.92063492063,1582.93650793651,411.111111111111,46.031746031746,52.7777777777778,543.253968253968,8.73015873015873,0,95.6349206349206,921.825396825397,102.380952380952,325.396825396825,2083.73015873016,28808.3333333333,5834.52380952381,1200.39682539683,10481.3492063492,432.936507936508,"severe","Female",9.1139628066719,11.5693348065122,7.7055683497291,0.0532474274836597,0.299516779595586,0.110488412028594,0.254256466234475,2.47999893505145,0.041932349143382,23.4366161774873,0.0589215008484696,23.307774495632,5.72638426245993,24.1633146879517,4.00351957765068,1.98211928854252,13.8
"97",3,100,3673.56948228883,46.3215258855586,0,324.795640326975,19.8910081743869,1568.93732970027,1407.62942779292,509.536784741144,57.2207084468665,32.1525885558583,343.596730245232,16.3487738419619,34.6049046321526,43.5967302452316,206.539509536785,524.795640326975,329.700272479564,919.346049046321,10644.9591280654,2184.74114441417,467.574931880109,4484.1961852861,473.841961852861,"severe","Female",4.26001518891209,23.1939434213024,14.3820011391684,0.0545851528384279,0.486519840516423,0.662141636605278,0.412948547560281,6.32238465919878,0.0261059426618568,10.6115384615385,8.36346153846154,2.12884615384615,11.75,14.8961538461538,2.77884615384615,1.19423076923077,15.3
"98",3,101,4081.02893890675,728.295819935691,0,788.102893890675,217.041800643087,2127.33118971061,1825.72347266881,1644.05144694534,74.91961414791,106.430868167203,1327.00964630225,19.2926045016077,33.7620578778135,90.3536977491961,436.977491961415,1645.33762057878,579.099678456592,1072.66881028939,12747.2668810289,5296.46302250804,919.614147909968,5960.12861736334,964.308681672026,"severe","Female",1.58223516382325,16.6536006271699,9.81570662385983,0.0248876942795635,0.646457858911661,0.0821293911225594,0.291186023070893,5.62088575303941,0.00622192356989087,6.69925392333419,3.96964239773604,2.67198353485979,4.73784409570363,7.16285052739902,0.852585541548752,1.27553383071778,13.2
"99",3,102,1816.99346405229,111.111111111111,0,223.529411764706,0,411.111111111111,1760.13071895425,338.562091503268,56.2091503267974,24.1830065359477,456.209150326797,16.6666666666667,26.797385620915,52.2875816993464,250.653594771242,0,211.437908496732,450.326797385621,2844.77124183007,1427.77777777778,236.601307189542,5151.6339869281,410.130718954248,"severe","Female",5.67873896448239,16.9739372395909,10.1770781737129,0.00364208502083273,0.175184289502054,0.0790332449520702,0.199586259141633,5.82624340782611,0.00254945951458291,9.59292768713212,6.71473413525843,2.76335403446987,6.43776824034335,10.4711122319848,3.08805714054105,0.130151453057658,14.8
"100",3,103,3485.9649122807,59.6491228070175,0,359.649122807018,0,2605.9649122807,1709.82456140351,599.649122807018,57.1929824561403,25.9649122807018,345.964912280702,17.8947368421053,20.7017543859649,27.3684210526316,185.263157894737,43.859649122807,315.087719298246,774.385964912281,9110.52631578947,1867.71929824561,552.631578947368,8810.52631578947,382.80701754386,"mild","Female",4.55212690395391,20.8965353957857,13.8031725988478,0.0836555915081683,0.664509509904506,0.344092810354352,0.596637992265804,5.06826611948544,0.0520874437692368,12.6759013223063,8.4338296567664,4.14773352620242,9.10205814373988,16.1679847801135,2.50939450637569,1.26098646247701,15.7
"101",3,104,3172.1052631579,1012.36842105263,0,207.105263157895,0,3690.52631578947,1378.68421052632,534.210526315789,67.6315789473684,42.6315789473684,138.157894736842,20.7894736842105,24.7368421052632,42.1052631578947,696.578947368421,0,239.736842105263,2349.73684210526,29881.052631579,4628.42105263158,1216.31578947368,7534.21052631579,372.894736842105,"severe","Female",2.48879615929147,20.3861998488413,13.3892549578991,0.149029710137214,0.813276418177367,0.203319104544342,0.980402593116956,4.23776625754463,0.0510959006184733,12.6662190970873,9.8747982992356,2.7490194692767,8.62160347690894,16.8933959930744,0.838604054038138,1.9457498557177,14.4
"102",3,105,3434.48275862069,59.0804597701149,0,220.229885057471,0,1123.67816091954,1052.64367816092,317.011494252874,41.8390804597701,17.0114942528736,134.252873563218,13.7931034482759,8.04597701149425,36.7816091954023,154.712643678161,0,215.402298850575,641.149425287356,6227.35632183908,940.459770114943,219.310344827586,3710.57471264368,307.126436781609,"mild","Female",4.70514125115085,22.5202306536803,13.328003101226,0.0278625769249406,0.375539080292678,0.0678393177302903,0.347676503367738,8.70160391529777,0.012114163880409,5.88229167751544,4.84185092223252,1.00086443025714,5.96873470322964,7.41222908443297,3.25150754553881,0.763406480102482,14.3
"103",4,106,7813.03317535545,288.862559241706,0,667.061611374408,17.2985781990521,2656.16113744076,1172.27488151659,909.478672985782,54.2654028436019,51.8957345971564,583.175355450237,14.218009478673,24.8815165876777,47.39336492891,311.848341232227,1317.77251184834,365.63981042654,1032.93838862559,12140.5213270142,3360.18957345972,824.644549763033,14212.0853080569,636.96682464455,"mild","Female",2.16252863889279,31.1450881376537,23.0163183242156,0.0724739327628934,0.337432396627235,0.211966771091473,0.397437695796512,5.29059709169121,0.0257165567868331,8.61376700655709,6.05881163522921,2.48346283832577,3.75877408359571,10.2400415956556,2.20904705508536,0.0772697073861175,12
"104",4,107,6560.68601583114,210.290237467018,0,646.701846965699,0,983.641160949868,1555.672823219,1530.87071240106,62.7968337730871,61.4775725593668,774.67018469657,20.844327176781,39.3139841688654,63.5883905013193,212.401055408971,1279.94722955145,337.467018469657,627.440633245383,4576.25329815303,1176.51715039578,158.311345646438,12084.4327176781,709.234828496042,"mild","Female",2.72456608939564,20.477325598093,11.818260145323,0.0162746393252726,0.345596752730789,0.160831729802694,0.184765022928095,7.24700115837139,0.00765865380012828,6.79211291815417,5.16164220547402,1.56601216448499,7.47801798228216,12.066144387148,3.34688615628719,2.01309004363348,13.8
"105",4,108,7291.91616766467,149.40119760479,0,214.97005988024,0,2896.70658682635,1612.5748502994,310.179640718563,45.8083832335329,22.1556886227545,183.832335329341,17.9640718562874,24.5508982035928,35.6287425149701,249.101796407186,0,225.748502994012,1088.92215568862,6698.20359281437,1857.18562874252,461.377245508982,18702.0958083832,424.251497005988,"severe","Female",1.81127094511189,28.275137189719,16.026447977903,0.0122218012490681,0.336099534349372,0.267657447354591,0.140550714364283,10.3677539995845,0.00611090062453404,9.2519018488002,5.81728707194293,3.36463577055915,6.4109799318269,11.6943949073343,3.06553195331723,0.0846520237477144,12.3
"106",4,109,4650.53380782918,177.580071174377,0,218.505338078292,0,2008.89679715303,1655.871886121,368.683274021352,101.423487544484,37.0106761565836,165.124555160142,18.1494661921708,12.4555160142349,85.7651245551601,424.555160142349,0,282.562277580071,1526.33451957295,14513.1672597865,2179.7153024911,449.466192170819,5443.77224199288,329.537366548043,"severe","Female",2.4268186648633,24.8091971790165,15.1521592116704,0.268573084726113,0.550671432711815,1.16124045985895,0.506231282001739,6.95391749589412,0.0444401507100763,7.72820520851277,6.09643422021078,1.57539502325509,6.59911990854566,12.16154845984,2.90023020185727,2.1391546737241,9.4
"107",4,110,4784.75836431227,602.602230483271,0,273.60594795539,0,2390.33457249071,1620.07434944238,754.646840148699,105.947955390335,81.4126394052045,303.345724907063,15.2416356877323,39.0334572490706,59.4795539033457,553.531598513011,0,456.877323420074,3178.43866171004,18680.6691449814,2558.36431226766,572.862453531598,3182.52788104089,466.542750929368,"severe","Female",6.34164032951661,28.7187192373452,15.8178332728874,0.108802652712295,0.720169939381379,0.67354023107611,0.430029532148593,8.92181752240817,0.0414486296046837,8.25809780005159,3.56340052327081,4.60257213398681,5.55330360762059,11.2761174779821,10.6128164498655,3.46390536905332,8.4
"108",4,111,4323.96313364055,114.976958525346,0,212.903225806452,0,1761.98156682028,1207.14285714286,317.741935483871,37.5576036866359,23.963133640553,100,9.44700460829493,31.7972350230415,46.0829493087558,137.327188940092,0,147.465437788018,750.921658986175,3996.3133640553,2438.47926267281,432.488479262673,12664.5161290323,289.170506912442,"mild","Female",9.7817278201885,14.3034319102733,9.91560142380622,0.0161185609706956,0.381024871835053,0.0908907743625333,0.343414896236764,4.00456692560836,0.00402964024267389,6.15205668788569,3.93719947828457,2.14477603223734,4.55138312990325,8.54893028869552,3.46366485623625,1.68486830578754,13.3
"109",4,112,3955.67010309278,171.477663230241,0,198.969072164948,0,2915.80756013746,1548.45360824742,473.883161512027,86.5979381443299,30.5841924398625,117.182130584192,20.6185567010309,28.1786941580756,54.9828178694158,317.525773195876,0,321.993127147766,1093.81443298969,7395.18900343643,1274.22680412371,349.14089347079,4827.14776632302,318.213058419244,"severe","Female",7.95559297996809,25.6696507711399,11.2280624002836,0.0465343024286474,0.413933699698635,0.222921467824854,0.520741003368197,12.1862258464811,0.0203864563020741,7.724142676687,5.86572820258241,1.81368669913936,3.63179702437418,7.33437206627575,4.82617607014888,2.30225162568259,11.7
"110",4,113,3002.08728652751,178.557874762808,0,139.65844402277,0,2361.66982922201,938.709677419355,196.584440227704,27.3244781783681,19.7343453510436,99.6204933586338,18.4060721062619,11.1954459203036,37.9506641366224,171.916508538899,0,120.11385199241,1526.75521821632,12697.5332068311,2945.54079696395,817.07779886148,19566.2239089184,238.140417457305,"severe","Female",4.06050324898612,13.9133298043939,7.6641894623647,0.143797333288874,0.33677752260119,0.107118593203596,0.470988367004139,3.01474235269109,0.0683558337952909,19.8526213443185,16.2197545394843,3.47636227174645,7.9518801866114,22.6824962259806,2.17528507705823,1.29894498034098,16.9
"111",4,114,3313.90374331551,45.4545454545455,0,340.909090909091,0,543.31550802139,1145.72192513369,542.780748663102,58.5561497326203,35.5614973262032,278.342245989305,16.0427807486631,28.0748663101604,53.475935828877,141.176470588235,0,267.647058823529,543.31550802139,3454.54545454545,1017.37967914439,157.486631016043,7836.89839572193,464.973262032086,"mild","Female",2.75810780224399,17.5779523824921,8.73778036451429,0.00808355158922624,0.16005432146668,0.0555070542460202,0.105086170659941,8.32066910251021,0.0010778068785635,5.03531830648821,2.2271214074315,2.66403235068528,5.44853646881187,4.54258877765329,1.42036213813293,0.763791005577843,14.9
"112",4,115,5137.41007194245,4798.92086330935,0,320.143884892086,438.489208633093,8006.8345323741,2930.21582733813,496.043165467626,78.7769784172662,108.992805755396,166.906474820144,48.2014388489209,45.6834532374101,122.302158273381,1229.13669064748,0,859.352517985611,9622.30215827338,82976.9784172662,9534.53237410072,4037.05035971223,26255.7553956834,683.093525179856,"severe","Female",7.08201769264894,7.29051955846664,3.9691031027374,0.127867226846899,0.0274001200386211,0.0302706088045719,0.212155215156181,1.82406513399963,0.0399258891991336,29.2003280082609,25.9069580270911,3.0883648180769,20.4724230091721,43.2355888963129,0.656396161088501,0.717138431634574,15.1
"113",4,116,8056.57142857143,500.571428571428,366.857142857143,273.714285714286,0,3293.71428571429,1934,296,62.5714285714286,29.7142857142857,150,22.5714285714286,26.8571428571429,57.1428571428571,320.571428571429,127.142857142857,249.142857142857,842.285714285714,7844.85714285714,2330,453.714285714286,15698,358.571428571429,"mild","Female",3.36828662363188,14.3805684981393,9.02583084735955,0.0394097516686787,0.160133294755011,0.267886539823804,0.157639006674715,4.33507268355466,0.00897943708906604,7.22938087463042,4.22863068708354,2.93235073474251,7.46877895944574,6.88738361060853,2.65599488107321,0.188098495212038,15.8
"114",4,117,7085.36585365854,242.987804878049,0,276.524390243902,122.865853658537,1812.5,2593.59756097561,570.121951219512,101.219512195122,40.5487804878049,178.048780487805,35.3658536585366,38.719512195122,85.6707317073171,379.878048780488,307.317073170732,221.951219512195,1153.65853658537,8258.84146341464,1747.25609756098,257.012195121951,11875.6097560976,432.012195121951,"severe","Female",4.85181034566282,18.2846365259966,13.1244005076913,0.00678213520993938,0.258690014436259,0.0649147227237055,0.124339145515555,4.61508153095399,0.00193775291712554,11.8578892371996,8.84848484848485,2.9151705139166,4.06497577657452,11.9707419017764,4.0425572337798,0.214686045407049,14.5
"115",4,118,9602.91545189504,453.3527696793,0,284.256559766764,234.110787172012,5891.83673469388,2543.44023323615,352.478134110787,92.7113702623907,42.8571428571429,187.463556851312,23.0320699708455,61.8075801749271,99.1253644314869,478.717201166181,309.037900874636,260.058309037901,893.877551020408,13543.7317784257,2996.79300291545,815.451895043732,19718.3673469388,341.98250728863,"mild","Female",5.52336166626786,21.0525494439185,9.19589259147515,0.118082793204257,0.200272578782551,0.320436126052081,0.215358045755782,8.37451492420853,0.0473371549849666,6.8975223574256,4.29028001759273,2.51517372819235,3.15554903973024,10.1316522504032,5.00806333382202,1.51062894003812,14.5
"116",4,119,10871.5789473684,838.947368421053,0,792.631578947368,498.947368421053,9729.47368421053,7430.52631578947,1451.57894736842,349.473684210526,140,552.631578947368,83.1578947368421,145.263157894737,210.526315789474,1255.78947368421,468.421052631579,1134.73684210526,3186.31578947368,28514.7368421053,8868.42105263158,2088.42105263158,46858.9473684211,1662.10526315789,"mild","Female",5.16923332020644,21.7536841668912,13.5065392666902,0.185503761891931,0.375152859245134,0.140941405683255,0.326445167575186,6.30712790432566,0.0891247124173524,10.6645733381281,7.10620718689974,3.37329953601782,6.69397349425066,13.3204108303439,8.27274082780034,2.30412321401945,15.9
"117",4,120,3113.13672922252,326.809651474531,0,238.605898123324,295.97855227882,1872.92225201072,2280.69705093834,544.235924932976,77.7479892761394,27.8820375335121,148.525469168901,35.9249329758713,56.8364611260054,96.514745308311,343.43163538874,0,302.412868632708,1262.19839142091,8302.41286863271,2469.97319034853,356.032171581769,12780.1608579088,466.219839142091,"severe","Female",2.26133781554456,27.886979798923,17.9249540884614,0.0622529336694992,0.267687614778846,0.19765306440066,0.147072555794192,8.37846671024372,0.0311264668347496,6.7021302978449,5.53096247799023,1.1122684324083,6.99352726731642,9.82379783250254,2.5804131637031,1.01926939959824,14.3
"118",5,121,4307.19424460432,413.669064748201,0,283.093525179856,310.791366906475,3298.92086330935,2852.1582733813,243.165467625899,61.8705035971223,47.841726618705,111.151079136691,61.5107913669065,53.5971223021583,122.302158273381,791.36690647482,0,323.021582733813,1606.11510791367,11260.4316546763,5024.46043165468,847.841726618705,24815.1079136691,567.985611510791,"severe","Female",2.47593360995851,15.8047717842324,7.43381742738589,0.358921161825726,0.592738589211618,0.875933609958506,0.863485477178423,6.78112033195021,0.212033195020747,7.4674095310218,7.07163592434323,0.356106092569553,4.32646364111718,10.6795766394403,0.16993923658066,1.34689241088332,13.2
"119",5,122,7241.39433551198,205.010893246187,207.625272331155,266.884531590414,302.39651416122,2403.26797385621,2184.09586056645,372.331154684096,68.1917211328976,47.7124183006536,114.37908496732,29.1938997821351,50.7625272331155,52.5054466230937,377.995642701525,208.061002178649,178.649237472767,776.0348583878,6746.84095860567,2996.73202614379,496.078431372549,21216.5577342048,413.725490196078,"mild","Female",7.32146076644164,20.2427933251868,13.0896051603598,0.147038201887057,0.457941865822633,1.15747510967768,0.43149902842605,6.18722330174883,0.0180292073158517,1.87275756465473,1.19458289838441,0.649139665267917,3.14131058464048,4.28819312423524,2.23085591035098,0.119596551747976,17.9
"120",5,123,4790.5,170,0,271.5,0,1627,2766,772.5,147,22,186,48.5,52.5,160,411.5,0,261.5,1189,493.5,1951,287.5,9240.5,627.5,"mild","Female",3.11093193576564,31.6132500167977,20.1245908562982,0.130542037415652,0.617195073957823,0.897476507232605,0.980985016461735,10.5326307100143,0.0163177546769565,4.10531996564331,2.33579860292944,1.71023327581882,5.75550505088894,5.3974962184842,1.27469386824363,2.35860171327369,15.5
"121",5,124,2590.34482758621,248.505747126437,0,173.103448275862,0,1673.5632183908,1103.44827586207,238.16091954023,47.1264367816092,17.0114942528736,63.6781609195402,22.2988505747126,24.1379310344828,27.3563218390805,243.67816091954,0,118.620689655172,895.172413793103,5427.81609195402,1204.36781609195,225.747126436782,5749.19540229885,174.48275862069,"severe","Female",6.5183694011072,16.362858580775,10.2325113236034,0.0870659285354806,0.567689984901862,0.524911927528938,0.682939104177152,4.84952189229995,0.0306995470558631,11.6760202732814,9.42888867068003,2.14667160154391,8.3759470054611,15.9346179120937,2.21163069997205,0.417702109660022,16.9
"122",5,125,3997.42120343839,142.97994269341,0,98.567335243553,0,2096.56160458453,1291.11747851003,193.696275071633,38.6819484240688,21.2034383954155,20.9169054441261,22.6361031518625,13.4670487106017,51.5759312320917,259.598853868195,0,83.6676217765043,504.58452722063,4044.98567335244,1595.70200573066,220.630372492837,8908.30945558739,265.329512893983,"mild","Female",7.2866597881068,19.9813775574402,12.9300148476231,0.0264237360646249,0.554898457357123,0.694566776555855,0.447945239952689,5.37911769887007,0.00377481943780356,3.24758695004241,2.17461081688333,1.01795171607401,4.31139234702066,2.9518307082101,1.71378132379577,1.0362931884357,19.5
"123",5,126,4674.74402730375,686.006825938567,0,221.501706484642,0,3740.61433447099,1863.13993174061,470.648464163822,60.4095563139932,74.7440273037543,72.3549488054608,26.962457337884,27.9863481228669,75.4266211604096,407.167235494881,0,288.737201365188,2817.06484641638,14582.252559727,6499.65870307167,1158.36177474403,10250.8532423208,316.040955631399,"mild","Female",6.9630256657827,18.0956663778908,9.98128467790468,0.0218235204645103,0.685126278825233,0.680497047211549,0.636188687480574,7.01526985113714,0.00132263760390972,4.11850736168866,3.09147266516049,0.971371817120155,2.17903801447235,6.49945974264104,1.54655490433625,1.10507187060018,14.5
"124",5,127,4237.05583756345,43.1472081218274,0,110.659898477157,0,1866.49746192893,1478.17258883249,262.944162436548,36.5482233502538,11.1675126903553,86.5482233502538,8.12182741116751,8.88324873096447,25.1269035532995,177.918781725888,0,104.060913705584,362.182741116751,3279.18781725888,1802.28426395939,249.238578680203,10681.9796954315,276.903553299492,"severe","Female",1.88442517114527,21.4875630374936,12.2475454966258,0.0188807951860063,0.393451409360002,0.331327502618949,0.464102126830219,8.46895022778766,0.0121811581845202,4.05972598790177,2.79944776193882,1.21980294637857,3.79580498677623,4.2155280915074,0.962535415869636,1.00800079841647,16.1
"125",5,128,5948.18401937046,192.978208232446,0,280.629539951574,60.774818401937,807.26392251816,1445.2784503632,529.53995157385,53.0266343825666,39.225181598063,292.009685230024,25.90799031477,30.7506053268765,53.5108958837772,165.133171912833,647.215496368039,250.121065375303,655.690072639225,5314.52784503632,1771.67070217918,222.518159806295,18407.2639225182,421.065375302663,"mild","Female",8.18803567733574,19.0594948977925,12.040011761759,0.0136131470328785,0.309290700586999,0.181871644359256,0.249937379523649,6.59910915565817,0.00326715528789083,6.5219372180965,4.6158139322976,1.84233905872705,6.59255546949747,6.93368718392638,1.08205385211171,0.657205339651009,13.6
"126",5,129,2320.7264957265,0,0,0,0,2021.15384615385,1057.05128205128,221.367521367521,21.7948717948718,9.4017094017094,52.3504273504274,0.427350427350427,0,7.69230769230769,78.2051282051282,0,68.8034188034188,434.188034188034,2760.68376068376,952.777777777778,138.034188034188,10583.1196581197,162.179487179487,"severe","Female",16.9044612794613,28.0997474747475,18.0934343434343,0.0505050505050505,0.488215488215488,0.408249158249158,0.292508417508417,8.83627946127946,0.0252525252525253,1.94756554307116,0.878447395301328,1.02599023947339,2.48098967200091,1.69106798320281,2.42197253433209,0.0771762569515378,15.5
"127",5,130,2973.66946778711,47.6190476190476,0,162.18487394958,0,4435.29411764706,1508.68347338936,290.196078431372,37.8151260504202,12.3249299719888,49.859943977591,6.1624649859944,9.80392156862745,67.5070028011204,180.392156862745,0,160.224089635854,912.885154061625,4570.86834733894,1038.65546218487,157.142857142857,6691.87675070028,259.383753501401,"severe","Female",6.62121073567738,12.7126103058845,8.82618535960861,0.00971606236568973,0.164029994056056,0.0880160943715422,0.0640117049974852,3.65609711490101,0.00171459924100407,3.69112197217896,2.91301895912777,0.741849723400827,5.43732209033783,4.67734572211182,1.26148020838928,0.071835222084967,18.5
"128",5,131,2756.93430656934,0,0,105.109489051095,0,2333.21167883212,1751.82481751825,378.102189781022,55.8394160583942,4.74452554744526,52.5547445255474,21.8978102189781,0,28.4671532846715,178.102189781022,0,78.4671532846715,263.503649635037,0,1205.83941605839,214.963503649635,12339.4160583942,277.007299270073,"severe","Female",3.53234363102018,27.9214363479607,17.1261713120583,0.0346123106549278,0.303959019024185,0.268088078890896,0.241027545106134,9.57124786819632,0.00755177687016608,2.03428399098006,1.58054544582211,0.435917998067156,5.28859005202229,2.9280529681492,1.04455822178356,0.0479783960136807,16.3
"129",5,132,4783.11688311688,937.662337662338,0,213.506493506494,240.519480519481,18830.9090909091,1814.8051948052,608.571428571429,37.4025974025974,146.493506493506,151.688311688312,49.0909090909091,60.5194805194805,98.7012987012987,1019.22077922078,288.311688311688,330.38961038961,2711.68831168831,49747.5324675325,19135.0649350649,3718.18181818182,60328.8311688312,283.376623376623,"severe","Female",12.4615190389714,15.0039330698338,10.0411434712659,0.256701594916467,0.450603556272032,0.220122426914499,0.54253704045397,4.55815278438685,0.120743625351629,4.36886883516286,3.93786338025007,0.409455182167149,5.87514310727995,8.66635239185579,0.606550384986643,0.0722832065009989,13.9
"130",5,133,7654.52127659574,3548.13829787234,411.702127659574,334.574468085106,339.36170212766,18531.914893617,2166.48936170213,539.893617021277,48.4042553191489,160.63829787234,139.627659574468,33.2446808510638,56.3829787234043,178.723404255319,2140.42553191489,295.212765957447,778.723404255319,14557.4468085106,56445.2127659574,16723.1382978723,3006.91489361702,30451.5957446808,419.946808510638,"severe","Female",16.7975879831808,27.7584738315104,19.5313873152793,0.0621932587915579,0.663845436231629,0.296093992942417,0.574611630139394,7.61867420196585,0.00540810946013547,2.02470076329168,1.4181695650263,0.562579662159192,1.6071611702829,3.54102875895513,3.16890575325608,0.150900273964575,15.5
"131",5,134,6078.43137254902,0,0,136.274509803922,0,3395.42483660131,1568.62745098039,450.653594771242,74.8366013071895,24.1830065359477,151.633986928105,25.8169934640523,19.281045751634,52.2875816993464,185.294117647059,0,110.130718954248,763.071895424837,4982.35294117647,1367.64705882353,213.398692810458,18880.7189542484,302.614379084967,"mild","Female",2.67102847646972,31.9192253147376,19.2061738169606,0.00609029294309056,0.217510462253234,0.245351801421648,0.205329876367053,11.6655211115655,0,1.6894861974329,0.843214151931442,0.815693109801313,4.56237720646133,1.45937970628932,1.08555221735507,0.0764473392503574,15.9
"132",5,135,4234.12162162162,168.581081081081,0,219.256756756757,271.283783783784,11503.3783783784,2065.87837837838,465.878378378378,67.5675675675676,44.9324324324324,136.148648648649,17.2297297297297,27.7027027027027,67.5675675675676,293.581081081081,0,169.594594594595,2061.48648648649,10462.1621621622,7134.12162162162,2425.67567567568,22949.3243243243,256.418918918919,"mild","Female",24.3505684472824,17.4123968229248,12.7339978196543,0.0833203550848777,0.681358043918393,0.348855318486217,0.369101386076935,4.15277994081919,0.0249182370347298,3.11309342571943,2.24327059965931,0.822093664365243,4.47666620034727,4.39931204173833,0.63282285074762,2.0416560373275,13.9
"133",8,136,12058.4444444444,1831.77777777778,211.777777777778,212.888888888889,150,7994.22222222222,1180.66666666667,451.111111111111,32,155.333333333333,110,21.5555555555556,114.222222222222,526.666666666667,926.888888888889,187.555555555556,387.111111111111,5044.88888888889,13097.7777777778,11284.8888888889,1466.88888888889,56136.6666666667,260.666666666667,"mild","Female",8.51654007433011,10.2374554398587,6.62226002535458,0.133815865035594,0.283342904508565,1.40127423042333,3.72002687152593,2.76489581866054,0.0753052843722573,5.3533674175444,2.68317060044591,2.55823787191512,5.16740985623126,5.02662028138695,0.545859921580687,3.62256861689859,16.2
"134",8,137,3735.3711790393,1656.55021834061,0,186.899563318777,202.183406113537,5023.79912663755,1430.34934497817,373.144104803493,23.1441048034935,114.192139737991,94.7598253275109,21.17903930131,32.5327510917031,95.8515283842795,310.043668122271,0,186.244541484716,1955.89519650655,18618.5589519651,14798.9082969432,2788.2096069869,46276.2008733624,274.017467248908,"severe","Female",4.11936595001388,16.4493853763652,6.09497690059912,0.438480500187734,0.208629217885303,2.63284196091875,3.67141714416312,7.89526094976901,0.431950634213233,3.12283810517884,2.62643671185659,0.459990533176362,5.22374473559647,5.42703870474434,0.506110956027818,0.907844112970762,14.5
"135",8,138,7726.25,1522.25,321,314.5,374.5,6805.25,1837.25,507.5,31.25,290.75,168,40.5,42.5,60.25,836.5,348,382.5,5494.25,35698.25,40382.25,7634.5,102754.75,394.75,"severe","Female",12.628927680798,23.731421446384,9.36034912718205,0.238154613466334,0.391022443890274,3.53740648379052,8.05137157107232,10.4179551122195,0.322942643391521,6.03696776909264,4.26104424090325,1.66136500476883,4.11984420040815,5.66824917278089,0.237642332304971,3.05738049947516,13.4
"136",8,139,4511.62790697674,1929.56810631229,0,329.235880398671,774.086378737542,4181.72757475083,2417.60797342193,458.139534883721,60.4651162790698,146.511627906977,232.890365448505,41.5282392026578,56.4784053156146,66.4451827242525,788.039867109634,280.398671096345,349.501661129568,1941.19601328904,56744.5182724252,81391.6943521595,19425.2491694352,35418.2724252492,470.764119601329,"severe","Female",7.21223763688878,30.9989245057123,9.1805951068392,0.429521303580246,0.245537375117527,3.42196578710624,3.72465993411752,14.3663038846313,1.23648022510975,4.51623596558235,4.09394232016488,0.385541126788983,2.2339766225156,5.08337777265324,0.29978524998919,1.44704034129398,14.1
"137",8,140,4118.15384615385,52.3076923076923,0,178.153846153846,0,1480.30769230769,1612,318.769230769231,60.3076923076923,40.9230769230769,65.2307692307692,29.8461538461538,0,61.5384615384615,147.076923076923,0,130.461538461538,1061.53846153846,1014.76923076923,1079.69230769231,185.846153846154,11253.2307692308,284.923076923077,"mild","Female",15.3613724853991,15.5144792342635,10.5227936404932,0.300129785853342,0.829412719013627,0.417748215444517,3.09660934458144,3.95137086307592,0.00202790395846853,3.86577408694178,0.00508431488856877,3.82679433946276,4.61825269044996,3.63189560206762,3.36920599949157,3.54037793407338,17.7
"138",8,141,13984.0830449827,3449.13494809689,0,435.294117647059,1007.6124567474,31249.1349480969,2668.1660899654,917.301038062284,67.8200692041522,393.425605536332,321.799307958478,71.9723183391004,87.8892733564014,417.993079584775,1179.58477508651,526.989619377163,688.927335640138,4810.72664359862,41477.508650519,26762.9757785467,5318.68512110727,168738.408304498,657.093425605536,"severe","Female",7.09769154926135,18.1168159187764,8.40388517229859,0.560204688607677,0.342234137040327,3.06055099696064,4.43315433944737,4.29911263577325,0.288861908525704,7.60395601617796,5.25862613751264,2.20630055611729,4.63299418604651,8.16402300303337,0.713315217391304,0.110591506572295,14.9
"139",8,142,3478.7610619469,50.1474926253687,0,170.796460176991,74.0412979351032,3702.3598820059,1760.76696165192,406.784660766962,50.7374631268437,21.8289085545723,118.879056047198,17.6991150442478,17.4041297935103,35.1032448377581,269.911504424779,0,56.3421828908555,464.01179941003,2567.84660766962,1942.18289085546,257.817109144543,17080.8259587021,370.206489675516,"mild","Female",27.1634412236964,17.2955576213414,12.3989408152342,0.2500070424519,0.705653680385363,1.96413983492493,5.89382799515479,3.28530381137497,0.133102340911012,2.61812305540146,1.63044789078893,0.959938255227804,4.29922095463206,2.33351824606256,2.70977545162924,1.29036926268059,12.8
